Estatus	Programa	Región	Área	Coordinación	Estado	Municipio	Localidad	Nombre	Sedes	Direcciones	Horarios	Rama Artística (DT)	Año de creación	Atención a las causas	Número promotores	Cantidad de participantes	Niñas	Niños	Mujeres Jóvenes	Hombres Jóvenes	Mujeres adultas	Hombres adultos	Personas con Discapacidad	Personas Indígenas	Personas Afromexicanas	lat	lon	Consecutivo	Municipio Concatenado	Cantidad de público participante	Número de sesiones	Proyecto PAICE	Presupuesto PAICE
Activo	Semilleros de Música	Norte	SNFM	SNFM	Baja California	Mexicali	Mexicali	Semillero Orquesta Sinfónica Comunitaria Río Nuevo	Escuela de Música Auka	Blvd. Río Nuevo 3, Calzada De Los Presidentes, Mexicali, Baja California, C.P 21120.	Lunes a viernes de 16:00 a 19:00 h	Formación musical	2011	No		110	31	34	28	17	0	0	0	0	0	32.6518815	-115.4855716	361	Baja CaliforniaMexicali				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Baja California	Tijuana	Tijuana	Semillero Coro de Selección ¨Cenzontle¨	Centro Cultural Tijuana	Paseo de los Héroes 9350 Zona Río, Tijuana B.C.	Lunes de 16:00 a 19:00 h | Jueves y viernes de 16:30 a 19:30 h	Formación musical	2017	Sí		23	9	5	4	5	0	0	0	0	0	32.5304701	-117.0234851	362	Baja CaliforniaTijuana				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria CASEF	Centro de Asistencia Social y Educativa para las Familias (CASEF)	Sur Oriente. Calle Tres Cumbres #1307, Col. Morelos II.	Lunes a viernes de 15.00 a 18.00 h	Formación musical	2011	Sí		21	7	10	1	3	0	0	0	0	0	31.6008354	-106.387885	363	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria CEMYP	Centro Multicultural "Yermo y Parres"	Puerto Anzio 1804, Col. Tierra Nueva II, Ciudad Juárez, Mexico / Puerdo Dunquerque S/N CP. 32599	Lunes a viernes de 16.30 a 18.00 h y sábado de 9:00 a 14:00	Formación musical	2011	Sí		38	16	12	4	5	0	1	0	0	0	31.602757	-106.348542	364	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria Francisco I. Madero	Centro Comunitario "Francisco I. Madero"	Juan Balderas 4197, Francisco I Madero, Juárez, Chihuahua, C.P 32170.	Lunes a viernes de 15:15 a 18:00 h	Formación musical	2011	Sí		43	9	16	8	9	0	1	0	0	0	31.7359958	-106.5078194	365	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria Reforma	 Escuela Secundaria del Magisterio 8392	Camino Viejo San José 4298, Col. Tierra y Libertad, Municipio de Juárez, Chihuahua	Lunes a viernes de 15:30 a 18:15 h	Formación musical	2011	Sí		32	10	12	3	5	1	1	0	0	0	31.7110947	-106.4519636	366	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria Riberas del Bravo	Centro Comunitario "Riberas del Bravo 3"	 Rivera de Mitla 23 Parcelas Ejido Je4sus Carranza CP 325994	Lunes a viernes de 15:00 a 17:00 h	Formación musical	2011	Sí		31	14	11	3	3	0	0	0	0	0	31.6305479	-106.3191709	367	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Chihuahua	Juárez	Juárez	Semillero Banda Sinfónica Comunitaria Zaragoza	Centro Comunitario "Zaragoza"	Calle Ignacio Allende y Durango, Manuel Valdez, Juárez, Chihuahua, C.P 32590.	Lunes a viernes de 15:30 a 18:30 h y sábado de 9:00 a 12:00	Formación musical	2011	Sí		39	9	15	5	6	2	2	0	0	0	31.6345878	-106.3609848	368	ChihuahuaJuárez				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Durango	Durango	Victoria de Durango	Semillero Banda Sinfónica Comunitaria Villas del Guadiana	Colegio de Bachilleres del Estado de Durango Plantel 34 Villas del Guadiana	C. Deneb, Villas del Guadiana I, 34224 Durango, Dgo.	Martes y jueves de 15:00 a 18:00 h | Viernes de 15:00 a 17:00 h	Formación musical	2022	No		32	11	14	2	5	0	0	0	0	0	24.0726498	-104.58143	369	DurangoDurango				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Ahome	Ahome	Semillero Coro de Selección de Ahome	Teatro "Ingenio"	Blvd. Rosendo G. Castro Pte. 729, America, 81289 Los Mochis, Sin.	Lunes, miércoles, viernes de 16:00 a las 19:00h	Formación musical	2016	No		23	1	2	11	9	0	0	0	0	0	25.7889341	-109.0005128	370	SinaloaAhome				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Ahome	Ahome	Semillero Coro Infantil del "Valle del Fuerte"	Centro de Inovación y Educación	Av Gral Álvaro Obregón 500 Pte, Centro, 81200 Los Mochis, Sin.	Martes a Jueves de 16:00 a 19.00 Sábados de 10:00 a 13:00	Formación musical	2011	No		20	13	7	0	0	0	0	0	0	0	25.7893837	-108.9963986	371	SinaloaAhome				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Ahome	Ahome	Semillero Orquesta Sinfónica Infantil del Valle del Fuerte	Centro de Inovación y Educación	Av Gral Álvaro Obregón 500 Pte, Centro, 81200 Los Mochis, Sin.	Lunes a viernes 16:00 a 19:00 hrs	Formación musical	2011	No		37	6	1	15	15	0	0	0	0	0	25.7893837	-108.9963986	372	SinaloaAhome				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Juan José Ríos	Juan José Ríos	Semillero Coro Infantil "Yeu Tómtec"	ICATSIN	Calle 8 y Ave. Nahuilla s/n, Juan José Ríos, Sinaloa	Lunes a Viernes de 15:00 a 20:00	Formación musical	2011	No		13	11	0	2	0	0	0	0	0	0	25.7573851	-108.8252297	373	SinaloaJuan José Ríos				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Juan José Ríos	Juan José Ríos	Semillero Orquesta Sinfónica Infantil de Juan José Ríos	ICATSIN	Calle 8 y Ave. Nahuilla s/n, Juan José Ríos, Sinaloa	Lunes a Viernes de 15:00 a 20:00	Formación musical	2011	No		28	4	6	18	10	0	0	0	0	0	25.7573851	-108.8252297	374	SinaloaJuan José Ríos				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Mazatlán	Mazatlán	Semillero Coro Infantil "Lola Beltrán"	Casa de Cultura Gilberto Owen	20 de Noviembre Nte. 21, Mecha Ardiendo, 80800 El Rosario, Sinaloa	Martes a Viernes  de 15:00 a 18:00  y Sábados de 9:00 a 12:00	Formación musical	2011	No		17	7	3	6	1	0	0	0	0	0	22.9932395	-105.8590559	375	SinaloaMazatlán				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Mazatlán	Mazatlán	Semillero Coro Infantil "Voces del Mar"	Museo de Arte de Mazatlán	Calle, Sixto Osuna 71, Centro, 82000 Mazatlán, Sinaloa	Lunes, Miércoles y Viernes de 16:00 a 19:00	Formación musical	2022	No		18	10	1	6	1	0	0	0	0	0	23.1965569	-106.42562	376	SinaloaMazatlán				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Mazatlán	Mazatlán	Semillero Orquesta Sinfónica Infantil "Paseo del Centenario"	Museo de Arte de Mazatlán	Calle, Sixto Osuna 71, Centro, 82000 Mazatlán, Sinaloa	Lunes a Viernes de 15:00 a 20:00	Formación musical	2011	No		10	6	4	0	0	0	0	0	0	0	23.1965569	-106.42562	377	SinaloaMazatlán				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Mazatlán	Mazatlán	Semillero Orquesta Sinfónica Infantil "Raices de Plata"	Casa de Cultura Gilberto Owen	20 de Noviembre Nte. 21, Mecha Ardiendo, 80800 El Rosario, Sinaloa	Martes a Viernes  de 15:00 a 18:00  y Sábados de 9:00 a 12:00	Formación musical	2011	No		22	12	9	1	1	0	0	0	0	0	22.9932395	-105.8590559	378	SinaloaMazatlán				
Activo	Semilleros de Música	Norte	SNFM	SNFM	Sinaloa	Mocorito	Mocorito	Semillero Banda Tradicional Sinaloense de Mocorito	Centro Cultural Dr. José Ley Domínguez	Lic. Benito Juárez s/n Centro Histórico C.P. 80800, Mocorito Sinaloa.	Lunes a viernes de 15:00 a 18:00	Formación musical	2024	No		44	0	29	0	15	0	0	0	0	0	25.7782777	-107.8738689	379	SinaloaMocorito				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Aguascalientes	Aguascalientes	Los Pargas [Rancho]	Semillero Creativo de Artes Gráficas y Modelado en Aguascalientes, Aguascalientes	Terreno en la Comunidad Los Parga	Calle Presa Parga 35, Comunidad Los Parga, Aguascalientes, Aguascalientes, CP. 20289	Lunes a viernes 16:00 a 20:00 h	Artes Plásticas	2019	No		30	11	16	1	2	0	0	0	0	0	21.8118099	-102.2551879	380	AguascalientesAguascalientes				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Aguascalientes	Aguascalientes	Villa Licenciado Jesús Terán (Calvillito)	Semillero Creativo de Dibujo, Pintura y Modelado en Aguascalientes, Aguascalientes	Salón de Usos Multiples "Casa del Pueblo"	Av. J. Guadalupe Nájera Jiménez, Barrio la Escuela, Calvillito, Aguascalientes. CP. 20344	Lunes a viernes 16:00 a 20:00 h	Artes Plásticas	2024	No		56	32	17	6	1	0	0	0	0	0	21.8277155	-102.1882134	381	AguascalientesAguascalientes				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Aguascalientes	Cosío	Cosío	Semillero Creativo de Escritura Creativa y Pintura en Cosío, Aguascalientes	DIF Municipal Cosío	Miguel Hidalgo 9 - 113, Col. Centro, Cosío, Aguascalientes, CP. 20460	Lunes a viernes 16:00 a 20:00 h	Creación Literaria	2023	No		53	31	12	6	4	0	0	1	0	0	22.370237	-102.299811	382	AguascalientesCosío				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Aguascalientes	El Llano	Palo Alto	Semillero Creativo de Pintura en El Llano, Aguascalientes	Salón Ejidal	Calle 20 de noviembre S/N, Col. Centro, Palo Alto, El Llano, Aguascalientes, CP. 20330	Lunes a viernes 14:00 a 18:00 h	Artes Plásticas	2019	No		24	10	7	5	2	0	0	0	0	0	21.9187961	-101.9648174	383	AguascalientesEl Llano				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Colima	Colima	Colima	Semillero Creativo de Danza en Colima, Colima	Fábrica de Innovación Creativa el Tívolí	Calle 18 de marzo, esquina con calle Belisario Domínguez, colonia El Tívoli, Colima, Colima, CP 28080.	Lunes a viernes de 15 a 19 h.	Artes Escénicas	2019	Sí		57	39	5	12	1	0	0	0	0	0	19.2288719	-103.730391	384	ColimaColima				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Colima	Ixtlahuacán	Ixtlahuacán	Semillero Creativo de Danza Autóctona en Ixtlahuacán, Colima	DIF Municipal	Calle Nicolás Bravo #10, colonia Centro, Ixtlahuacán, Colima. CP. 28700.	Lunes a viernes de 16 a 20 h.	Artes Escénicas	2022	No		25	20	1	3	2	0	0	0	0	0	19.0022233	-103.735715	385	ColimaIxtlahuacán				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Colima	Tecomán	Tecomán	Semillero Creativo de Teatro en Tecomán, Colima	Casa de la Cultura Tecomán	Avenida Insurgentes, # 1000, Col. Tepeyac, Tecomán, Colima C.P. 28100	Lunes a viernes de 16 a 20 h.	Artes Escénicas	2019	No		40	5	8	17	10	2	0	0	0	0	18.925226	-103.883211	386	ColimaTecomán				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Colima	Villa de Álvarez	Ciudad de Villa de Álvarez	Semillero Creativo de Pintura en Villa de Álvarez, Colima	"Sede 1. Casa de la Cultura de Villa de Álvarez
Sede 2. Casa de usos múltiples/Jardín de la Santísima Trinidad de la colonia Adolfo López Mateos."	"Sede 1: Avenida J. Merced Cabrera, S/N, colonia El Llano, Villa de Álvarez, Colima, C.P. 28988.
Sede 2: Calle Quesería, #294, colonia Adolfo López Mateos, Villa de Álvarez, Colima, C.P. 28975."	"Sede 1: Lunes y Miércoles 16 a 20 h     Viernes virtual 16 a 20 h
Sede 2: Martes y Jueves 16 a 20 h"	Artes Plásticas	2019	No		86	33	19	14	20	2	0	0	0	0	19.2668228	-103.7389522	387	ColimaVilla de Álvarez				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	Apaseo el Alto	Apaseo el Alto	Semillero Creativo de Pintura en Apaseo el Alto, Guanajuato	Casa de Cultura de Apaseo el Alto	Calle José María Morelos y Pavón, #106, zona Centro, Apaseo el Alto, Guanajuato, CP. 38500.	Lunes a viernes de 15 a 19 h.	Artes Plásticas	2022	No		15	7	8	0	0	0	0	0	0	0	20.4569337	-100.6221022	388	GuanajuatoApaseo el Alto				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	León	León de los Aldama	Semillero Creativo de Teatro en León, Guanajuato	DIF Centro de Desarrollo Familiar San Pedro de los Hernández	C. Ancha San Pedro, Arboledas de San Pedro, 37280 León de los Aldama, Gto.	Lunes a viernes de 14 a 18 h.	Artes Escénicas	2023	Sí		7	1	5	1	0	0	0	0	0	0	21.120563	-101.638402	389	GuanajuatoLeón				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	Salamanca	Salamanca	Semillero Creativo de Narración Oral y Teatro en Salamanca, Guanajuato	Centro de Lectura “José Rojas Garcidueñas”.	Avenida Leona Vicario #323, colonia Valle Verde, Salamanca, Guanajuato, CP. 36790	Lunes y miércoles de 13 a 17 h. Martes y jueves de 13 a 19 h .	Artes Escénicas	2023	Sí		63	35	27	1	0	0	0	0	0	0	20.5846573	-101.2053999	390	GuanajuatoSalamanca				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	San Felipe	Las Palomas del Cubo	Semillero Creativo de Danza Autóctona en San Felipe, Guanajuato	"Sede 1. Explanada de la Iglesia de San Andrés del Cubo
Sede 2. Casa de la Cultura"	Sede 1. Calle Principal, S/N, San andrés del Cubo, San Felipe, Guanajuato, C.P. 37603 .  Sede 2. Calle San Juan, San Felipe, Guanajuato, C.P. 37600	"Sede 1. Martes y Jueves de 16 a 20 h.
Sede 2. lunes, Miércoles y Viernes de 16 a 20 h."	Artes Escénicas	2022	No		66	24	23	6	2	11	0	0	0	0	21.4467684	-101.1250737	391	GuanajuatoSan Felipe				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	San Luis de la Paz	Maguey Blanco	Semillero Creativo de Paz de Teatro, Dibujo y Pintura en San Luis de la Paz, Guanajuato	Templo de San Isidro	"Calle Jalisco #10 Los Dolores CP 37988
Maguey Blanco"	Lunes a jueves 4:00 p.m. a 7:00 p.m. Martes, Miércoles y viernes 9:00  a.m. a 11:40 a.m.	Artes Plásticas	2025	No		61	27	23	8	3	0	0	2	0	0	21.316028	-100.5615	392	GuanajuatoSan Luis de la Paz				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Guanajuato	Santa Cruz de Juventino Rosas	San Julián Tierra Blanca	Semillero Creativo de Circo en Santa Cruz de Juventino Rosas, Guanajuato	Patio de la capilla antigua en San Julián tierra Blanca	Calle Luis Echeverría Álvarez, S/n, comunidad de San Julián Tierra Blanca, Santa Cruz de Juventino, Guanajuato, C.P. 38255.	Lunes a viernes 14 a 18 h	Artes Escénicas	2022	No		38	0	0	21	17	0	0	0	0	0	20.5956904	-101.0432116	393	GuanajuatoSanta Cruz de Juventino Rosas				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Actopan	Actopan	Semillero Creativo de Teatro en Actopan, Hidalgo	Ex Convento de San Nicolás de Tolentino en Actopan.	 Calle Lerdo de Tejada, S/n, colonia Centro, Actopan, Hidalgo, CP. 42500	Lunes de 10 a 14 h Martes a viernes de 14 a 18 h	Artes Escénicas	2019	No		39	20	19	0	0	0	0	0	0	0	20.2682994	-98.9429881	394	HidalgoActopan				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Ixmiquilpan	Ixmiquilpan	Semillero Creativo de Teatro en Ixmiquilpan, Hidalgo	Teatro Hidalgo	5 de Mayo 5, Col. Centro, Ixmiquilpan, Hidalgo, C.P. 42300	Lunes a viernes de 15:00 a 19:00 h	Artes Escénicas	2025	No		17	11	3	2	1	0	0	0	0	0	20.4852484	-99.2188222	395	HidalgoIxmiquilpan				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Pachuca de Soto	Pachuca de Soto	Semillero Creativo de Literatura Creativa y Mediación de Lectura en Pachuca de Soto, Hidalgo	"Sede 1. .Escuela Primaria Libertadores de América
Sede 2. Centro Cultural del Ferrocarril, Secretaría de Cultura Hidalgo"	"Sede 1:  Avenida Independencia SN, Colonia La Raza, 42095, Pachuca de Soto, Hidalgo. 
Sede 2: Calle Gral. Ignacio Mejía, col. Morelos, Pachuca de Soto, Hidalgo, CP. 42040"	"Sede 1: Martes y Miércoles de 14 a 18:30 h
Sede 2: Jueves y Viernes de 14 a 19 h"	Creación Literaria	2019	No		47	20	19	5	1	1	1	0	5	0	20.105528	-98.73423	396	HidalgoPachuca de Soto				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Pachuca de Soto	Pachuca de Soto	Semillero Creativo de Pintura y Dibujo en Pachuca de Soto, Hidalgo	Sede 1: Centro Comunitario de El Bordo   Sede2 : Auditorio de San Miguel Cerezo	Sede 1 : Calle Mina El Bordo, S/n, Barrio de El Bordo, Pachuca de Soto, Hidalgo, C.P. 42102.   Sede 2 : Durango S/N. San Miguel Cerezo, Hgo. 42100	"Sede 1: Jueves y viernes de 15 a 
19 h y domingos de 10 a 14 h.  Sede 2 : Sede 2: Martes de 15 a 19 h y 
sábados de 10 a 14 h."	Artes Plásticas	2023	No		28	16	9	1	2	0	0	0	0	1	20.1501232	-98.7367208	397	HidalgoPachuca de Soto				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Tenango de Doria	Tenango de Doria	Semillero Creativo de Dibujo y Pintura en Tenango de Doria, Hidalgo	Sede 1 : Biblioteca Pública de Santa María Temaxcalapa Sede 2  Delegación Municipal, El Dequeña.	"Sede 1: Santa María Temaxcalapa, S/N, Centro, Tenango de Doria, Hidalgo, C.P. 43496.                                                                                         Sede 2: El Dequeña S/N, Centro, Tenango de
Doria, Hidalgo, C.P.43496"	Sede 1 Martes y Jueves: 15 a 19                         Sede 2 : Lunes, Miércoles y Viernes: 15 a 19 h.	Artes Plásticas	2024	No		16	14	2	0	0	0	0	0	2	0	20.3809748	-98.2012628	398	HidalgoTenango de Doria				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Tepeapulco	Tepeapulco	Semillero Creativo de Dibujo, Pintura, Grabado y Modelado en Tepeapulco, Hidalgo	Casa de la Cultura Comunitaria y Regional de Tepeapulco	Avenida Juárez # 8 col. Centro, Tepeapulco, Hidalgo, CP 43970.	Lunes a viernes de 14 a 18 h.	Artes Plásticas	2019	No		37	25	11	0	1	0	0	0	0	0	19.7842584	-98.5543354	399	HidalgoTepeapulco				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Tlahuelilpan	Tlahuelilpan	Semillero Creativo de Dibujo, Pintura y Muralismo en Tlahuelilpan, Hidalgo	Foro Cultural Tlahuelilpan	Boulevar Sergio Butrón Casas, S/N, Colonia Centro, Tlahuelilpan, Hidalgo. C.P. 42780	Lunes a viernes de 15 a 19 h.	Artes Plásticas	2019	No		31	20	7	3	0	1	0	7	0	0	20.132146	-99.234635	400	HidalgoTlahuelilpan				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Tlahuelilpan	Tlahuelilpan	Semillero Creativo de Teatro en Tlahuelilpan, Hidalgo	Foro Cultural Tlahuelilpan y Escuela Primaria Felipe Carrillo Puerto	Sede 1 Boulevard Sergio Butrón Casas S/N, Centro, Tlahuelilpan, Hidalgo, CP. 42780.                                                                Sede 2 Av. Juárez, s/n, Col. Munitepec de Madero, Tlahuelilpan, Hidalgo. C.P 42789	Sede 1: Lunes a viernes de 15 a 19 h.                                     Sede 2: Martes y Jueves de 15 a 19 h.	Artes Escénicas	2019	No		24	13	10	0	1	0	0	0	0	0	20.132146	-99.234635	401	HidalgoTlahuelilpan				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Hidalgo	Zimapán	Zimapán	Semillero Creativo de Teatro y Lengua Hñahñu en Zimapán, Hidalgo	Biblioteca Prof. Ausencio Reséndiz Castañeda	Domicilio conocido, Lázaro Cárdenas Zimapán , Hidalgo. CP 42351	Lunes a jueves de 14 a 19 h	Artes Escénicas	2022	No		16	7	9	0	0	0	0	0	6	0	20.703669	-99.343541	402	HidalgoZimapán				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Jalisco	Cañadas de Obregón	Temacapulín (Temaca)	Semillero Creativo de Teatro en Temacapulín, en Cañadas de Obregón, Jalisco	Casa de la Naturaleza y las Artes	Calle Colón s/n entre Los Remedios y Reforma. Col Centro Temacapulín, Jalisco C.P 47370.	Lunes a viernes de 16 a 21 h.	Artes Escénicas	2023	No		29	12	11	1	0	5	0	0	0	0	21.186146	-102.707215	403	JaliscoCañadas de Obregón				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Jalisco	Tala	Los Ruiseñores	Semillero Creativo de Fotografía en Tala, Jalisco	Unidad Deportiva Ruiseñores	Ave. San Nicolás de los Arroyos 194. Col. Los Ruiseñores, Tala, Jalisco. C.P. 45314.	Lunes a miércoles de 10 a  17:20 h.	Artes Visuales	2019	No		56	11	3	18	14	10	2	0	0	0	20.710012	-103.69505	404	JaliscoTala				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Jalisco	Tonalá	Tonalá	Semillero Creativo de Literatura Creativa en Tonalá, Jalisco	"Sede 1. Independencia 
Sede 2. .El Rosario, Primaria 1° de mayo."	"Sede 1: Calle Pedro Moreno, # 162, colonia Centro, Tonalá, Jalisco, CP. 45400.
Sede 2: Prolongación Medrano #156, Col. 20 de noviembre, C.P. 45416, Delegación El Rosario, Tonalá, Jalisco."	"Sede 1: Lunes, miércoles y jueves de 16 a 20 h
Sede 2: Lunes y viernes de 8 a 12 h"	Creación Literaria	2019	No		64	33	28	0	3	0	0	0	0	0	20.626205	-103.236044	405	JaliscoTonalá				
Activo	Semilleros Creativos	Occidente	PROY ESPECIALES	DGVC	Jalisco	Zapopan	Zapopan	Semillero Creativo de Teatro en Zapopan, Jalisco	"Sede 1. Centro Cultural Paraísos del Colli
Sede 2. Hogar Cabañas"	"Sede 1: Int. Plaza Cívica El Donante, Prolongación del Colli, #1000, colonia Paraísos El Colli, Zapopan, Jalisco, C.P 45069.
Sede 2: Av. Mariano Otero #2145, colonia Victoria, Zapopan, Jalisco, CP. 45089."	"1. Lun, mié y vie de 9:30 a 13:30 h
2. Martes y sábado de 9:30 a 13:30 h"	Artes Escénicas	2023	No		74	74	74	0	0	0	0	0	0	0	20.6494127	-103.4535758	406	JaliscoZapopan				
